codigo_municipio,nome_municipio,sigla_uf,regiao,area_km2
230630,Itapajé,CE,Nordeste,436.32
230640,Itapipoca,CE,Nordeste,1596.225
230650,Itapiúna,CE,Nordeste,593.232
230655,Itarema,CE,Nordeste,714.833
230660,Itatira,CE,Nordeste,829.211
230670,Jaguaretama,CE,Nordeste,1826.829
230680,Jaguaribara,CE,Nordeste,622.963
230690,Jaguaribe,CE,Nordeste,1877.062
230700,Jaguaruana,CE,Nordeste,854.36
230710,Jardim,CE,Nordeste,544.995
230720,Jati,CE,Nordeste,368.357
230725,Jijoca de Jericoacoara,CE,Nordeste,209.029
230730,Juazeiro do Norte,CE,Nordeste,258.788
230740,Jucás,CE,Nordeste,940.336
230750,Lavras da Mangabeira,CE,Nordeste,945.263
230760,Limoeiro do Norte,CE,Nordeste,794.688
230763,Madalena,CE,Nordeste,998.195
230765,Maracanaú,CE,Nordeste,105.084
230770,Maranguape,CE,Nordeste,583.506
230780,Marco,CE,Nordeste,573.611
230790,Martinópole,CE,Nordeste,303.445
230800,Massapê,CE,Nordeste,567.78
230810,Mauriti,CE,Nordeste,1079.01
230820,Meruoca,CE,Nordeste,151.651
230830,Milagres,CE,Nordeste,579.097
230835,Milhã,CE,Nordeste,502.136
230837,Miraíma,CE,Nordeste,708.678
230840,Missão Velha,CE,Nordeste,613.317
230850,Mombaça,CE,Nordeste,2105.518
230860,Monsenhor Tabosa,CE,Nordeste,892.538
230870,Morada Nova,CE,Nordeste,2822.836
230880,Moraújo,CE,Nordeste,414.445
230890,Morrinhos,CE,Nordeste,411.608
230900,Mucambo,CE,Nordeste,192.19
230910,Mulungu,CE,Nordeste,97.951
230920,Nova Olinda,CE,Nordeste,282.584
230930,Nova Russas,CE,Nordeste,736.911
230940,Novo Oriente,CE,Nordeste,954.384
230945,Ocara,CE,Nordeste,763.075
230950,Orós,CE,Nordeste,577.526
230960,Pacajus,CE,Nordeste,250.305
230970,Pacatuba,CE,Nordeste,133.223
230980,Pacoti,CE,Nordeste,112.433
230990,Pacujá,CE,Nordeste,88.355
231000,Palhano,CE,Nordeste,436.98
231010,Palmácia,CE,Nordeste,128.896
231020,Paracuru,CE,Nordeste,304.734
231025,Paraipaba,CE,Nordeste,289.231
231030,Parambu,CE,Nordeste,2313.868
231040,Paramoti,CE,Nordeste,539.238
231050,Pedra Branca,CE,Nordeste,1328.779
231060,Penaforte,CE,Nordeste,150.536
231070,Pentecoste,CE,Nordeste,1379.836
231080,Pereiro,CE,Nordeste,449.74
231085,Pindoretama,CE,Nordeste,74.033
231090,Piquet Carneiro,CE,Nordeste,589.601
231095,Pires Ferreira,CE,Nordeste,244.464
231100,Poranga,CE,Nordeste,1310.768
231110,Porteiras,CE,Nordeste,224.86
231120,Potengi,CE,Nordeste,343.264
231123,Potiretama,CE,Nordeste,409.137
231126,Quiterianópolis,CE,Nordeste,1022.896
231130,Quixadá,CE,Nordeste,2020.587
231135,Quixelô,CE,Nordeste,620.242
231140,Quixeramobim,CE,Nordeste,3302.144
231150,Quixeré,CE,Nordeste,609.438
231160,Redenção,CE,Nordeste,247.989
231170,Reriutaba,CE,Nordeste,372.949
231180,Russas,CE,Nordeste,1505.726
231190,Saboeiro,CE,Nordeste,1381.274
231195,Salitre,CE,Nordeste,806.254
231200,Santana do Acaraú,CE,Nordeste,972.551
231210,Santana do Cariri,CE,Nordeste,855.159
231220,Santa Quitéria,CE,Nordeste,4262.293
231230,São Benedito,CE,Nordeste,350.847
231240,São Gonçalo do Amarante,CE,Nordeste,842.679
231250,São João do Jaguaribe,CE,Nordeste,279.451
231260,São Luís do Curu,CE,Nordeste,122.865
231270,Senador Pompeu,CE,Nordeste,963.256
231280,Senador Sá,CE,Nordeste,424.642
231290,Sobral,CE,Nordeste,2068.474
231300,Solonópole,CE,Nordeste,1535.856
231310,Tabuleiro do Norte,CE,Nordeste,1047.637
231320,Tamboril,CE,Nordeste,2011.781
231325,Tarrafas,CE,Nordeste,412.719
231330,Tauá,CE,Nordeste,4010.609
231335,Tejuçuoca,CE,Nordeste,758.706
231340,Tianguá,CE,Nordeste,909.853
231350,Trairi,CE,Nordeste,928.726
231355,Tururu,CE,Nordeste,197.193
231360,Ubajara,CE,Nordeste,423.673
231370,Umari,CE,Nordeste,263.185
231375,Umirim,CE,Nordeste,315.647
231380,Uruburetama,CE,Nordeste,103.478
231390,Uruoca,CE,Nordeste,697.683
231395,Varjota,CE,Nordeste,179.239
231400,Várzea Alegre,CE,Nordeste,829.977
231410,Viçosa do Ceará,CE,Nordeste,1310.91
240010,Acari,RN,Nordeste,608.466
240020,Assú,RN,Nordeste,1303.442
240030,Afonso Bezerra,RN,Nordeste,576.179
240040,Água Nova,RN,Nordeste,50.684
240050,Alexandria,RN,Nordeste,381.205
240060,Almino Afonso,RN,Nordeste,128.038
240070,Alto do Rodrigues,RN,Nordeste,191.334
240080,Angicos,RN,Nordeste,741.582
240090,Antônio Martins,RN,Nordeste,244.897
240100,Apodi,RN,Nordeste,1569.146
240110,Areia Branca,RN,Nordeste,342.749
240120,Arez,RN,Nordeste,115.407
240130,Campo Grande,RN,Nordeste,890.89
240140,Baía Formosa,RN,Nordeste,247.484
240145,Baraúna,RN,Nordeste,825.681
240150,Barcelona,RN,Nordeste,152.626
240160,Bento Fernandes,RN,Nordeste,301.069
240165,Bodó,RN,Nordeste,253.519
240170,Bom Jesus,RN,Nordeste,122.035
240180,Brejinho,RN,Nordeste,61.559
240185,Caiçara do Norte,RN,Nordeste,225.633
240190,Caiçara do Rio do Vento,RN,Nordeste,261.194
240200,Caicó,RN,Nordeste,1228.583
240210,Campo Redondo,RN,Nordeste,213.727
240220,Canguaretama,RN,Nordeste,245.485
240230,Caraúbas,RN,Nordeste,1094.488
240240,Carnaúba dos Dantas,RN,Nordeste,246.308
240250,Carnaubais,RN,Nordeste,517.737
240260,Ceará-Mirim,RN,Nordeste,724.838
240270,Cerro Corá,RN,Nordeste,393.573
240280,Coronel Ezequiel,RN,Nordeste,185.748
240290,Coronel João Pessoa,RN,Nordeste,117.139
240300,Cruzeta,RN,Nordeste,295.83
240310,Currais Novos,RN,Nordeste,864.349
240320,Doutor Severiano,RN,Nordeste,113.737
240325,Parnamirim,RN,Nordeste,124.006
240330,Encanto,RN,Nordeste,125.749
240340,Equador,RN,Nordeste,264.985
240350,Espírito Santo,RN,Nordeste,135.837
240360,Extremoz,RN,Nordeste,140.639
240370,Felipe Guerra,RN,Nordeste,292.177
